date,yield_1y,yield_10y,usd_cny_mid,hs300,shibor_1w
2024-04-03,1.7605,2.284,7.094899999999999,3567.8031,1.821
2024-04-07,,,,,1.805
2024-04-08,1.7305,2.2819,7.0947000000000005,3536.4077,1.815
2024-04-09,1.721,2.2764,7.0956,3533.4871,1.816
2024-04-10,1.7424,2.2929,7.0959,3504.7086,1.817
2024-04-11,1.7217,2.2955,7.0968,3504.2447,1.815
2024-04-12,1.7116,2.277,7.0967,3475.8389,1.82
2024-04-15,1.7339,2.2777,7.097900000000001,3549.0759,1.797
2024-04-16,1.732,2.2733,7.1028,3511.1146,1.805
2024-04-17,1.7376,2.2709,7.102499999999999,3565.403,1.816
2024-04-18,1.7362,2.2492,7.102,3569.8018,1.836
2024-04-19,1.688,2.2567,7.1046,3541.6619,1.87
2024-04-22,1.6945,2.2476,7.1043,3530.9045,1.831
2024-04-23,1.674,2.2232,7.105900000000001,3506.2249,1.824
2024-04-24,1.6995,2.2625,7.1048,3521.6219,1.855
2024-04-25,1.6201,2.2708,7.1058,3530.2813,1.885
2024-04-26,1.7297,2.2979,7.1056,3584.2686,1.912
2024-04-28,,,,,1.951
2024-04-29,1.7801,2.3423,7.1066,3623.9124,2.08
2024-04-30,1.6927,2.3077,7.106300000000001,3604.3943,2.109
2024-05-06,1.702,2.3094,7.0994,3657.8767,1.874
2024-05-07,1.702,2.2889,7.1002,3659.0076,1.845
2024-05-08,1.7069,2.2906,7.1016,3630.2233,1.867
2024-05-09,1.719,2.3191,7.1028,3664.561,1.822
2024-05-10,1.7053,2.3126,7.101100000000001,3666.2771,1.836
2024-05-11,,,,,1.85
2024-05-13,1.6414,2.2907,7.103,3664.6907,1.836
2024-05-14,1.6248,2.2942,7.1053,3657.0454,1.837
2024-05-15,1.6132,2.3007,7.1049,3626.0559,1.808
2024-05-16,1.6274,2.3185,7.102,3640.3592,1.801
2024-05-17,1.6157,2.3279,7.104499999999999,3677.9696,1.808
2024-05-20,1.6063,2.3058,7.1042,3690.9623,1.803
2024-05-21,1.6149,2.3166,7.1068999999999996,3676.1611,1.847
2024-05-22,1.6101,2.3156,7.1076999999999995,3684.451,1.838
2024-05-23,1.6142,2.308,7.1098,3641.7917,1.829
2024-05-24,1.643,2.3174,7.1102,3601.4754,1.818
2024-05-27,1.667,2.3125,7.109100000000001,3635.7079,1.888
2024-05-28,1.6564,2.3028,7.110099999999999,3609.1724,1.885
2024-05-29,1.657,2.2975,7.1106,3613.5223,1.897
2024-05-30,1.6562,2.2828,7.1111,3594.3121,1.903
2024-05-31,1.6504,2.2978,7.1088,3579.9247,1.851
2024-06-03,1.65,2.2874,7.1086,3588.7483,1.811
2024-06-04,1.6498,2.283,7.108300000000001,3615.6714,1.785
2024-06-05,1.6365,2.2831,7.109699999999999,3594.7936,1.776
2024-06-06,1.614,2.2833,7.1108,3592.2454,1.78
2024-06-07,1.6049,2.2824,7.1106,3574.1143,1.751
2024-06-11,1.5929,2.2792,7.113500000000001,3542.8771,1.802
2024-06-12,1.5937,2.2782,7.1133,3544.1225,1.796
2024-06-13,1.5966,2.2682,7.1122,3526.1306,1.817
2024-06-14,1.6147,2.2588,7.115100000000001,3541.5331,1.813
2024-06-17,1.6016,2.2603,7.1149,3536.1986,1.862
2024-06-18,1.6041,2.2529,7.1148,3545.5902,1.882
2024-06-19,1.6093,2.2495,7.115900000000001,3528.749,1.861
2024-06-20,1.6061,2.2417,7.1192,3503.2817,1.89
2024-06-21,1.6174,2.2578,7.1196,3495.6198,1.939
2024-06-24,1.5987,2.2469,7.120099999999999,3476.8102,2.008
2024-06-25,1.573,2.2331,7.1225,3457.9023,2.014
2024-06-26,1.5551,2.2271,7.1248,3480.2648,2.083
2024-06-27,1.5548,2.2072,7.127,3454.1175,2.028
2024-06-28,1.5452,2.2023,7.1268,3461.657,2.099
2024-07-01,1.562,2.2426,7.126499999999999,3478.1827,1.802
2024-07-02,1.5509,2.2352,7.1291,3471.7857,1.796
2024-07-03,1.5352,2.2381,7.1312,3463.4141,1.8
2024-07-04,1.5338,2.2483,7.1305,3445.8128,1.811
2024-07-05,1.541,2.2682,7.128899999999999,3431.0605,1.807
2024-07-08,1.5875,2.2888,7.1286,3401.7604,1.82
2024-07-09,1.5595,2.2711,7.131,3439.8111,1.804
2024-07-10,1.5459,2.2669,7.1342,3428.9657,1.8
2024-07-11,1.551,2.2633,7.133900000000001,3468.169,1.803
2024-07-12,1.5442,2.2568,7.131500000000001,3472.4014,1.801
2024-07-15,1.5618,2.2522,7.1312999999999995,3476.2467,1.821
2024-07-16,1.5363,2.2576,7.1328,3498.2827,1.894
2024-07-17,1.525,2.2573,7.1318,3501.5836,1.885
2024-07-18,1.5244,2.2667,7.128499999999999,3520.931,1.893
2024-07-19,1.5108,2.2593,7.131500000000001,3539.0156,1.855
2024-07-22,1.48,2.2456,7.133500000000001,3514.9249,1.715
2024-07-23,1.4576,2.2302,7.1334,3439.8779,1.751
2024-07-24,1.4525,2.2305,7.1358,3418.1663,1.742
2024-07-25,1.4518,2.2171,7.132099999999999,3399.2716,1.871
2024-07-26,1.459,2.1856,7.127,3409.2931,1.913
2024-07-29,1.45,2.1607,7.1316,3390.742,1.895
2024-07-30,1.4301,2.1466,7.1364,3369.3821,1.814
2024-07-31,1.4201,2.1465,7.1346,3442.0844,1.772
2024-08-01,1.4201,2.1339,7.132300000000001,3419.2666,1.7
2024-08-02,1.3901,2.1287,7.1376,3384.3919,1.7
2024-08-05,1.3903,2.0913,7.134499999999999,3343.3205,1.694
2024-08-06,1.4102,2.1595,7.1318,3342.9789,1.687
2024-08-07,1.4103,2.1355,7.1386,3341.489,1.708
2024-08-08,1.4326,2.1645,7.146,3342.9369,1.763
2024-08-09,1.4684,2.1878,7.144899999999999,3331.6274,1.795
2024-08-12,1.5321,2.2484,7.1458,3325.8645,1.893
2024-08-13,1.5208,2.2273,7.147900000000001,3334.3903,1.828
2024-08-14,1.5235,2.1974,7.141500000000001,3309.2389,1.869
2024-08-15,1.526,2.2027,7.139900000000001,3341.953,1.814
2024-08-16,1.5375,2.1926,7.1464,3345.634,1.811
2024-08-19,1.5432,2.1747,7.141500000000001,3356.9677,1.722
2024-08-20,1.554,2.1707,7.132499999999999,3332.7034,1.761
2024-08-21,1.5783,2.1854,7.130700000000001,3321.635,1.808
2024-08-22,1.522,2.1577,7.1228,3313.1357,1.821
2024-08-23,1.498,2.1557,7.1358,3327.1905,1.825
2024-08-26,1.5007,2.1535,7.113900000000001,3324.2231,1.936
2024-08-27,1.5013,2.1815,7.124899999999999,3305.3338,1.869
2024-08-28,1.4968,2.1714,7.1216,3286.4956,1.758
2024-08-29,1.4956,2.1703,7.129900000000001,3277.6812,1.628
2024-08-30,1.491,2.1753,7.1124,3321.4323,1.647
2024-09-02,1.4652,2.1485,7.1027000000000005,3265.011,1.689
2024-09-03,1.4501,2.1431,7.1112,3273.4282,1.68
2024-09-04,1.45,2.1407,7.1148,3252.1649,1.67
2024-09-05,1.4426,2.1333,7.0988999999999995,3257.7578,1.68
2024-09-06,1.4302,2.1358,7.092499999999999,3231.3457,1.676
2024-09-09,1.4131,2.1311,7.0988999999999995,3192.9516,1.833
2024-09-10,1.3508,2.1191,7.1136,3195.7552,1.834
2024-09-11,1.3056,2.1062,7.1182,3186.1299,1.776
2024-09-12,1.2993,2.1062,7.1214,3172.4747,1.794
2024-09-13,1.3015,2.0763,7.103,3159.247,1.806
2024-09-14,,,,,1.746
2024-09-18,1.36,2.0368,7.087,3171.0102,1.86
2024-09-19,1.39,2.0494,7.098300000000001,3196.0357,1.947
2024-09-20,1.392,2.0419,7.0644,3201.0497,1.929
2024-09-23,1.3801,2.0371,7.053100000000001,3212.7639,1.859
2024-09-24,1.4123,2.0645,7.051,3351.909,1.92
2024-09-25,1.3904,2.0471,7.0202,3401.533,1.873
2024-09-26,1.3901,2.0673,7.0354,3545.3204,1.838
2024-09-27,1.4303,2.1623,7.0100999999999996,3703.6849,1.661
2024-09-29,,,,,1.727
2024-09-30,1.3603,2.1698,7.0074,4017.8545,1.522
2024-10-08,1.3742,2.1927,7.070899999999999,4256.0962,1.697
2024-10-09,1.434,2.1679,7.0568,3955.9839,1.803
2024-10-10,1.4413,2.1454,7.0742,3997.7879,1.7
2024-10-11,1.4433,2.1409,7.073100000000001,3887.167,1.526
2024-10-12,,,,,1.511
2024-10-14,1.4489,2.1434,7.0723,3961.3424,1.587
2024-10-15,1.4495,2.1285,7.083,3855.9949,1.517
2024-10-16,1.4466,2.1289,7.1191,3831.589,1.59
2024-10-17,1.4315,2.1064,7.122,3788.2217,1.549
2024-10-18,1.4251,2.1156,7.1274,3925.234,1.568
2024-10-21,1.4424,2.1172,7.0982,3935.1974,1.584
2024-10-22,1.4335,2.1398,7.122300000000001,3957.7755,1.579
2024-10-23,1.4294,2.1597,7.124499999999999,3973.2089,1.595
2024-10-24,1.4303,2.1596,7.1286,3928.8334,1.596
2024-10-25,1.3961,2.162,7.109,3956.421,1.703
2024-10-28,1.4,2.1598,7.130700000000001,3964.1569,1.658
2024-10-29,1.3893,2.1551,7.1283,3924.649,1.75
2024-10-30,1.4384,2.1582,7.139,3889.4487,1.656
2024-10-31,1.4305,2.1537,7.125,3891.0396,1.656
2024-11-01,1.4058,2.1333,7.113500000000001,3890.0203,1.507
2024-11-04,1.4036,2.1262,7.1203,3944.7619,1.496
2024-11-05,1.4064,2.111,7.1016,4044.5725,1.5
2024-11-06,1.4066,2.111,7.0992999999999995,4024.2831,1.5
2024-11-07,1.3968,2.1059,7.165900000000001,4145.6952,1.555
2024-11-08,1.4058,2.1008,7.143299999999999,4104.047,1.645
2024-11-11,1.4033,2.0936,7.1786,4131.1312,1.655
2024-11-12,1.4005,2.0736,7.1927,4085.743,1.687
2024-11-13,1.392,2.079,7.1991000000000005,4110.8901,1.644
2024-11-14,1.3894,2.0774,7.1966,4039.6191,1.674
2024-11-15,1.3851,2.0815,7.1992,3968.8308,1.685
2024-11-18,1.3703,2.1073,7.1907000000000005,3950.3806,1.697
2024-11-19,1.3603,2.0953,7.1911000000000005,3976.8912,1.693
2024-11-20,1.3504,2.0933,7.1935,3985.7727,1.684
2024-11-21,1.3479,2.0809,7.1934,3989.2979,1.659
2024-11-22,1.348,2.0779,7.1942,3865.6989,1.653
2024-11-25,1.3603,2.0668,7.1918,3848.0909,1.727
2024-11-26,1.3855,2.0536,7.191,3840.1847,1.723
2024-11-27,1.3839,2.064,7.1982,3907.0447,1.7
2024-11-28,1.3769,2.0378,7.1894,3872.5505,1.726
2024-11-29,1.3713,2.0253,7.1876999999999995,3916.5832,1.631
2024-12-02,1.3489,1.9756,7.1865,3947.632,1.591
2024-12-03,1.345,1.9882,7.1996,3951.8912,1.601
2024-12-04,1.3328,1.9583,7.1934,3930.5568,1.588
2024-12-05,1.3379,1.9459,7.187900000000001,3921.5881,1.688
2024-12-06,1.3436,1.951,7.1848,3973.1405,1.686
2024-12-09,1.3484,1.9412,7.187,3966.5708,1.736
2024-12-10,1.3448,1.8413,7.1896,3995.6369,1.784
2024-12-11,1.2737,1.8364,7.1843,3988.8308,1.722
2024-12-12,1.2105,1.8165,7.1854,4028.5048,1.635
2024-12-13,1.1702,1.7767,7.1876,3933.1808,1.758
2024-12-16,1.1385,1.7245,7.1882,3911.8416,1.762
2024-12-17,1.1208,1.727,7.189100000000001,3922.0334,1.787
2024-12-18,1.0896,1.7446,7.188,3941.89,1.776
2024-12-19,1.0338,1.7496,7.1911000000000005,3945.4635,1.627
2024-12-20,1.0,1.7118,7.190099999999999,3927.7441,1.62
2024-12-23,0.9671,1.7029,7.187,3933.5718,1.525
2024-12-24,0.9199,1.7178,7.1876,3983.6882,1.489
2024-12-25,0.908,1.7329,7.1868,3985.6291,1.516
2024-12-26,0.956,1.7404,7.189699999999999,3987.4801,1.533
2024-12-27,1.0211,1.6981,7.189299999999999,3981.0307,1.74
2024-12-30,1.0645,1.7136,7.188899999999999,3999.0549,1.95
2024-12-31,1.1077,1.6732,7.1884,3934.9109,1.966
2025-01-02,1.0632,1.6183,7.187900000000001,3820.3952,1.643
2025-01-03,1.0017,1.6036,7.1878,3775.1648,1.67
2025-01-06,1.0612,1.5943,7.1876,3768.9697,1.596
2025-01-07,1.0776,1.5993,7.187900000000001,3796.1055,1.541
2025-01-08,1.1174,1.6042,7.188700000000001,3789.2153,1.58
2025-01-09,1.1835,1.6296,7.1886,3779.8773,1.632
2025-01-10,1.191,1.6397,7.189100000000001,3732.4806,1.692
2025-01-13,1.2335,1.6396,7.1884999999999994,3722.513,1.96
2025-01-14,1.2263,1.6439,7.1878,3820.5395,2.162
2025-01-15,1.204,1.6243,7.188300000000001,3796.026,2.117
2025-01-16,1.2487,1.6341,7.1880999999999995,3800.3836,2.192
2025-01-17,1.244,1.6533,7.188899999999999,3812.3429,2.039
2025-01-20,1.2999,1.6695,7.1886,3829.6764,2.013
2025-01-21,1.2949,1.6546,7.170300000000001,3832.6145,1.906
2025-01-22,1.2799,1.6539,7.1696,3797.0166,1.813
2025-01-23,1.2982,1.6607,7.1708,3803.7439,1.995
2025-01-24,1.3316,1.6651,7.1705,3832.8637,2.078
2025-01-26,,,,,1.864
2025-01-27,1.2798,1.6321,7.1698,3817.0802,1.715
2025-02-05,1.2598,1.6257,7.1693,3795.0848,1.844
2025-02-06,1.2163,1.6033,7.1691,3842.8314,1.785
2025-02-07,1.2221,1.606,7.169900000000001,3892.7028,1.732
2025-02-08,,,,,1.634
2025-02-10,1.2573,1.6308,7.170700000000001,3901.0618,1.729
2025-02-11,1.2666,1.626,7.1716,3883.1352,1.838
2025-02-12,1.2666,1.636,7.171,3919.8617,1.845
2025-02-13,1.2774,1.6337,7.171900000000001,3905.1398,1.763
2025-02-14,1.376,1.6543,7.1706,3939.0085,1.894
2025-02-17,1.3895,1.6853,7.1702,3947.3983,1.999
2025-02-18,1.4578,1.6962,7.1697,3912.7829,2.209
2025-02-19,1.4618,1.6898,7.1705,3940.1602,1.934
2025-02-20,1.4758,1.6828,7.1712,3928.8959,1.992
2025-02-21,1.4714,1.7002,7.1696,3978.444,2.139
2025-02-24,1.4796,1.7577,7.1716999999999995,3969.7169,1.941
2025-02-25,1.4973,1.7477,7.1726,3925.6505,2.128
2025-02-26,1.4679,1.7303,7.1732,3959.9413,2.131
2025-02-27,1.4803,1.7454,7.174,3968.1159,2.24
2025-02-28,1.477,1.728,7.1738,3890.0487,2.093
2025-03-03,1.4328,1.7007,7.174499999999999,3888.4738,1.812
2025-03-04,1.4454,1.7058,7.173900000000001,3885.2208,1.718
2025-03-05,1.4439,1.7133,7.1714,3902.5706,1.751
2025-03-06,1.4678,1.7311,7.1692,3956.2369,1.748
2025-03-07,1.5643,1.7933,7.1705,3944.0143,1.718
2025-03-10,1.5651,1.8011,7.173299999999999,3928.8018,1.78
2025-03-11,1.5907,1.8684,7.174099999999999,3941.4157,1.786
2025-03-12,1.5697,1.8262,7.1696,3927.2315,1.78
2025-03-13,1.5599,1.8339,7.1728,3911.5793,1.774
2025-03-14,1.6027,1.8416,7.1738,4006.5567,1.742
2025-03-17,1.56,1.8872,7.1688,3996.7876,1.819
2025-03-18,1.5545,1.8914,7.173299999999999,4007.7229,1.903
2025-03-19,1.559,1.8795,7.1697,4010.168,1.856
2025-03-20,1.5506,1.834,7.1754,3974.9918,1.778
2025-03-21,1.5498,1.8367,7.176,3914.6956,1.754
2025-03-24,1.5452,1.8366,7.178,3934.8486,1.745
2025-03-25,1.5343,1.8214,7.1788,3932.2951,1.815
2025-03-26,1.5101,1.7949,7.1754,3919.3566,1.9
2025-03-27,1.5212,1.8005,7.1763,3932.4117,2.004
2025-03-28,1.5003,1.8139,7.1752,3915.1662,1.936
2025-03-31,1.5003,1.8192,7.1782,3887.3056,2.023
2025-04-01,1.5203,1.8148,7.1775,3887.6841,1.807
2025-04-02,1.5527,1.7901,7.1793,3884.3858,1.805
2025-04-03,1.4762,1.7201,7.188899999999999,3861.5034,1.689
2025-04-07,1.4633,1.633,7.198,3589.4406,1.694
2025-04-08,1.4782,1.6572,7.2038,3650.759,1.725
2025-04-09,1.4243,1.6479,7.2066,3686.7943,1.703
2025-04-10,1.4028,1.6456,7.2092,3735.1151,1.681
2025-04-11,1.3999,1.6553,7.2087,3750.5167,1.619
2025-04-14,1.4076,1.6542,7.211,3759.1422,1.665
2025-04-15,1.4209,1.6582,7.2096,3761.2348,1.695
2025-04-16,1.4169,1.638,7.213299999999999,3772.8204,1.696
2025-04-17,1.4262,1.6517,7.208499999999999,3772.2221,1.652
2025-04-18,1.43,1.649,7.206899999999999,3772.523,1.654
2025-04-21,1.4454,1.6593,7.205500000000001,3784.8806,1.68
2025-04-22,1.4453,1.6494,7.2074,3783.9522,1.67
2025-04-23,1.4506,1.6618,7.2116,3786.8824,1.644
2025-04-24,1.4509,1.6653,7.2098,3784.3574,1.69
2025-04-25,1.4507,1.6604,7.2066,3786.9937,1.638
2025-04-27,,,,,1.641
2025-04-28,1.4601,1.6514,7.204300000000001,3781.6188,1.723
2025-04-29,1.451,1.6276,7.2029,3775.0767,1.748
2025-04-30,1.4599,1.6279,7.2014,3770.5705,1.762
2025-05-06,1.4624,1.6282,7.2008,3808.5424,1.707
2025-05-07,1.4459,1.6458,7.200499999999999,3831.627,1.661
2025-05-08,1.4168,1.633,7.207299999999999,3852.8963,1.594
2025-05-09,1.4187,1.6355,7.2095,3846.1566,1.519
2025-05-12,1.4113,1.6637,7.2066,3890.6096,1.496
2025-05-13,1.4138,1.6695,7.1991000000000005,3896.2583,1.49
2025-05-14,1.4223,1.6787,7.1956,3943.2108,1.501
2025-05-15,1.4332,1.6744,7.196300000000001,3907.1992,1.497
2025-05-16,1.4526,1.6815,7.1938,3889.0854,1.545
2025-05-19,1.4451,1.6735,7.1916,3877.1453,1.562
2025-05-20,1.444,1.6978,7.1931,3898.1705,1.556
2025-05-21,1.446,1.7054,7.1937,3916.3807,1.549
2025-05-22,1.4485,1.7181,7.190300000000001,3913.8651,1.523
2025-05-23,1.4456,1.7182,7.1919,3882.2741,1.552
2025-05-26,1.4526,1.7185,7.183299999999999,3860.1067,1.579
2025-05-27,1.4602,1.7236,7.1876,3839.3969,1.598
2025-05-28,1.4629,1.6825,7.1894,3836.2366,1.578
2025-05-29,1.4789,1.6952,7.1907000000000005,3858.6998,1.602
2025-05-30,1.4607,1.6762,7.1848,3840.2323,1.617
2025-06-03,1.4659,1.6777,7.1869,3852.0127,1.515
2025-06-04,1.4531,1.6696,7.1886,3868.7429,1.543
2025-06-05,1.4365,1.6755,7.1865,3877.5557,1.534
2025-06-06,1.4166,1.6632,7.184499999999999,3873.9841,1.5
2025-06-09,1.4239,1.6543,7.1855,3885.2459,1.497
2025-06-10,1.4195,1.6554,7.184,3865.4652,1.496
2025-06-11,1.4144,1.6475,7.181500000000001,3894.6252,1.502
2025-06-12,1.4074,1.6485,7.180300000000001,3892.1992,1.521
2025-06-13,1.415,1.6451,7.1772,3864.1822,1.508
2025-06-16,1.4025,1.6437,7.1789,3873.7951,1.51
2025-06-17,1.385,1.6343,7.1746,3870.3786,1.508
2025-06-18,1.385,1.6383,7.176099999999999,3874.9708,1.505
2025-06-19,1.37,1.6439,7.172899999999999,3843.0912,1.524
2025-06-20,1.3601,1.6407,7.169500000000001,3846.6443,1.529
2025-06-23,1.3554,1.6387,7.171,3857.9016,1.497
2025-06-24,1.3625,1.6467,7.1656,3904.0342,1.629
2025-06-25,1.3653,1.6507,7.1668,3960.0662,1.671
2025-06-26,1.3725,1.6489,7.162,3946.0195,1.67
2025-06-27,1.3549,1.6453,7.162700000000001,3921.7578,1.668
2025-06-30,1.3509,1.6534,7.1586,3936.0791,1.763
2025-07-01,1.3536,1.6473,7.1534,3942.762,1.53
2025-07-02,1.3486,1.6365,7.1546,3943.6849,1.497
2025-07-03,1.3528,1.641,7.1523,3968.0676,1.456
2025-07-04,1.3408,1.643,7.153500000000001,3982.2034,1.423
2025-07-07,1.3415,1.6426,7.1506,3965.1746,1.458
2025-07-08,1.3583,1.6472,7.1534,3998.4527,1.455
2025-07-09,1.3685,1.6439,7.1541,3991.4006,1.464
2025-07-10,1.3752,1.6588,7.151,4010.0243,1.474
2025-07-11,1.3757,1.6635,7.147500000000001,4014.807,1.475
2025-07-14,1.3607,1.6739,7.149100000000001,4017.6678,1.515
2025-07-15,1.3556,1.661,7.1498,4019.0644,1.546
2025-07-16,1.3578,1.6623,7.1526,4007.2019,1.504
2025-07-17,1.3586,1.661,7.1461,4034.491,1.504
2025-07-18,1.3552,1.6685,7.1498,4058.5486,1.494
2025-07-21,1.3591,1.6777,7.1522,4085.6072,1.477
2025-07-22,1.3641,1.692,7.146,4118.9582,1.462
2025-07-23,1.3792,1.7079,7.1414,4119.7685,1.463
2025-07-24,1.4021,1.7332,7.1385,4149.0368,1.545
2025-07-25,1.389,1.7392,7.141900000000001,4127.1634,1.62
2025-07-28,1.3688,1.7168,7.146700000000001,4135.8242,1.596
2025-07-29,1.4075,1.7415,7.1511000000000005,4152.0247,1.545
2025-07-30,1.4006,1.7274,7.144099999999999,4151.2379,1.501
2025-07-31,1.3807,1.7015,7.1494,4075.5912,1.497
2025-08-01,1.3734,1.7075,7.1496,4054.9286,1.446
2025-08-04,1.3694,1.7117,7.139500000000001,4070.7023,1.436
2025-08-05,1.3718,1.7028,7.1366,4103.45,1.432
2025-08-06,1.3666,1.6988,7.140899999999999,4113.4852,1.442
2025-08-07,1.364,1.6928,7.134499999999999,4114.666,1.434
2025-08-08,1.3563,1.6899,7.1382,4104.9669,1.4356
2025-08-11,1.3592,1.713,7.140499999999999,4122.5106,1.432
2025-08-12,1.3642,1.7228,7.1418,4143.8252,1.433
2025-08-13,1.3617,1.7213,7.135,4176.5776,1.434
2025-08-14,1.3644,1.7328,7.133699999999999,4173.3131,1.426
2025-08-15,1.3669,1.7401,7.1371,4202.3533,1.465
2025-08-18,1.3879,1.7876,7.1322,4239.4125,1.483
2025-08-19,1.3923,1.7694,7.1359,4223.3741,1.517
2025-08-20,1.3897,1.7864,7.1384,4271.3958,1.534
2025-08-21,1.3879,1.7711,7.1287,4288.0707,1.495
2025-08-22,1.3707,1.7827,7.132099999999999,4377.9977,1.463
2025-08-25,1.3657,1.7686,7.116099999999999,4469.2217,1.484
2025-08-26,1.3579,1.7565,7.1188,4452.5905,1.467
2025-08-27,1.3599,1.825,7.1108,4386.1266,1.491
2025-08-28,1.3715,1.8477,7.106300000000001,4463.782,1.526
2025-08-29,1.3695,1.8433,7.103,4496.7591,1.51
2025-09-01,1.3667,1.8254,7.1072,4523.7111,1.438
2025-09-02,1.3648,1.8255,7.108899999999999,4490.4528,1.431
2025-09-03,1.3671,1.8086,7.1108,4459.8296,1.433
2025-09-04,1.373,1.7957,7.1052,4365.2085,1.437
2025-09-05,1.3943,1.8357,7.1064,4460.3249,1.427
2025-09-08,1.4,1.8459,7.102899999999999,4467.5733,1.438
2025-09-09,1.3975,1.866,7.1008,4436.2584,1.467
2025-09-10,1.4131,1.8912,7.1062,4445.3649,1.449
2025-09-11,1.4,1.8738,7.1034,4548.0345,1.466
2025-09-12,1.4007,1.8637,7.1019000000000005,4521.998,1.46
2025-09-15,1.3992,1.8636,7.1056,4533.0557,1.47
2025-09-16,1.4043,1.8549,7.1027000000000005,4523.3367,1.475
2025-09-17,1.3981,1.8369,7.101299999999999,4551.023,1.519
2025-09-18,1.4004,1.8521,7.108499999999999,4498.109,1.528
2025-09-19,1.4066,1.8775,7.1128,4501.9195,1.488
2025-09-22,1.4052,1.8625,7.1106,4522.608,1.466
2025-09-23,1.4073,1.8769,7.1057,4519.7781,1.462
2025-09-24,1.3966,1.8967,7.1076999999999995,4566.0708,1.59
2025-09-25,1.3987,1.8873,7.1118,4593.4875,1.584
2025-09-26,1.3887,1.8795,7.1152,4550.0487,1.501
2025-09-28,,,,,1.497
2025-09-29,1.3881,1.8806,7.108899999999999,4620.0528,1.523
2025-09-30,1.3776,1.8616,7.105500000000001,4640.6935,1.405
2025-10-09,1.3624,1.8439,7.1102,4709.482,1.495
2025-10-10,1.3821,1.8508,7.1048,4616.8341,1.451
2025-10-11,,,,,1.403
2025-10-13,1.3795,1.8373,7.100700000000001,4593.9785,1.447
2025-10-14,1.389,1.8272,7.102099999999999,4539.0644,1.423
2025-10-15,1.4047,1.8377,7.099500000000001,4606.2879,1.414
2025-10-16,1.4019,1.8389,7.0968,4618.4218,1.419
2025-10-17,1.4017,1.8204,7.094899999999999,4514.2345,1.415
2025-10-20,1.4415,1.8462,7.0973,4538.2201,1.418
2025-10-21,1.4734,1.841,7.093,4607.8715,1.426
2025-10-22,1.4784,1.8312,7.0954,4592.57,1.422
2025-10-23,1.4785,1.8406,7.0918,4606.3447,1.417
2025-10-24,1.476,1.8456,7.0928,4660.6835,1.414
2025-10-27,1.4615,1.8366,7.088099999999999,4716.0186,1.542
2025-10-28,1.4358,1.8168,7.0856,4691.973,1.53
2025-10-29,1.3907,1.8178,7.084300000000001,4747.8378,1.512
2025-10-30,1.3813,1.8128,7.0864,4709.911,1.484
2025-10-31,1.3814,1.7944,7.088,4640.6676,1.439
2025-11-03,1.3874,1.7916,7.0867,4653.4028,1.412
2025-11-04,1.393,1.7955,7.088499999999999,4618.699,1.415
2025-11-05,1.4027,1.7952,7.0901,4627.257,1.423
2025-11-06,1.4004,1.8058,7.086499999999999,4693.4032,1.421
2025-11-07,1.4,1.8135,7.0836,4678.7944,1.422
2025-11-10,1.3982,1.8114,7.0856,4695.0507,1.478
2025-11-11,1.4038,1.8109,7.0866,4652.1655,1.501
2025-11-12,1.406,1.8096,7.0832999999999995,4645.9079,1.474
2025-11-13,1.4086,1.8142,7.086499999999999,4702.0738,1.474
2025-11-14,1.4086,1.8126,7.0825,4628.1398,1.468
2025-11-17,1.4055,1.8104,7.0816,4598.0525,1.514
2025-11-18,1.4058,1.81,7.0856,4568.1928,1.518
2025-11-19,1.4032,1.815,7.0872,4588.2922,1.487
2025-11-20,1.4032,1.8156,7.0905,4564.9483,1.46
2025-11-21,1.4047,1.8207,7.0875,4453.6076,1.417
2025-11-24,1.4035,1.8191,7.084700000000001,4448.0478,1.447
2025-11-25,1.4059,1.8287,7.0826,4490.4047,1.433
2025-11-26,1.4061,1.8588,7.0796,4517.6255,1.453
2025-11-27,1.4086,1.8539,7.0779000000000005,4515.4027,1.425
2025-11-28,1.4005,1.8435,7.078899999999999,4526.6616,1.437
2025-12-01,1.4005,1.8342,7.075900000000001,4576.4856,1.454
2025-12-02,1.3996,1.8459,7.0794,4554.3347,1.434
2025-12-03,1.4005,1.842,7.0754,4531.0486,1.426
2025-12-04,1.4052,1.8722,7.0733,4546.5664,1.424
2025-12-05,1.4002,1.8488,7.0748999999999995,4584.5368,1.416
2025-12-08,1.3869,1.8526,7.0764,4621.7545,1.426
2025-12-09,1.4,1.8428,7.077299999999999,4598.2232,1.431
2025-12-10,1.395,1.8465,7.0752999999999995,4591.8273,1.439
2025-12-11,1.3875,1.8382,7.0686,4552.1848,1.432
2025-12-12,1.3877,1.8408,7.0638,4580.95,1.451
2025-12-15,1.3855,1.8494,7.0656,4552.0596,1.432
2025-12-16,1.3837,1.8485,7.0602,4497.5545,1.429
2025-12-17,1.3785,1.8367,7.0573,4579.875,1.428
2025-12-18,1.3712,1.8338,7.058300000000001,4552.7926,1.426
2025-12-19,1.359,1.8288,7.055,4568.1781,1.4311
2025-12-22,1.356,1.8424,7.0572,4611.6235,1.417
2025-12-23,1.34,1.8355,7.052300000000001,4620.7341,1.399
2025-12-24,1.3354,1.8375,7.0471,4634.0586,1.385
2025-12-25,1.3159,1.8413,7.0392,4642.5357,1.4
2025-12-26,1.2838,1.8379,7.0358,4657.24,1.448
